,municipio,año,fecha,humedad,precipitacion,temp_min_C,temp_max_C,latitud,latitud,longitud,longitud
55069,MALAMBO,2023,2023-07-23,91.25255839029948,0.0266666660706202,25.884505208333337,31.078790283203148,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55070,MANATÍ,2023,2023-07-23,88.75628662109375,0.1000000014901161,26.544488525390648,34.12685546875002,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55071,PALMAR DE VARELA,2023,2023-07-23,90.16545104980467,0.0599999986588954,26.161096191406276,32.3782897949219,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55072,PIOJÓ,2023,2023-07-23,90.54060448540582,0.5077777830538927,25.50195380316842,32.162685366030075,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55073,POLONUEVO,2023,2023-07-23,90.75847625732422,0.0599999986588954,25.960483805338583,32.02838541666671,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55074,PONEDERA,2023,2023-07-23,90.76454162597656,0.0649999976158142,26.043115234375023,32.74251708984372,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55075,PUERTO COLOMBIA,2023,2023-07-23,90.10496520996094,0.0099999997764825,26.470758056640648,30.349908447265648,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55076,REPELÓN,2023,2023-07-23,90.19593895806209,0.3144444482469999,25.87909003363717,32.88182531286168,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55077,SABANAGRANDE,2023,2023-07-23,89.97852325439453,0.0599999986588954,26.262963867187523,32.19680175781252,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55078,SABANALARGA,2023,2023-07-23,91.14086151123048,0.3700000047683716,25.573052978515648,32.31728515625002,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55079,SANTA LUCÍA,2023,2023-07-23,88.81355794270833,0.0800000006953875,26.423059082031276,33.41274414062502,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55080,SANTO TOMÁS,2023,2023-07-23,90.75847625732422,0.0599999986588954,25.960483805338583,32.02838541666671,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55081,SOLEDAD,2023,2023-07-23,91.35748291015624,0.0099999997764825,25.887780761718773,30.810998535156276,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55082,SUAN,2023,2023-07-23,89.53248596191406,0.0700000002980232,26.306787109375023,32.93923339843752,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55083,TUBARÁ,2023,2023-07-23,91.5193099975586,0.6000000238418579,25.5090270996094,30.291925048828148,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55084,USIACURÍ,2023,2023-07-23,91.05086517333984,0.3700000035266081,25.5041442871094,32.02851765950521,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55086,BARANOA,2023,2023-07-24,88.71527862548828,20.0,25.954278564453148,31.548760986328148,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55087,CAMPO DE LA CRUZ,2023,2023-07-24,87.35311126708984,16.0,26.59603271484372,33.54110107421877,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55088,CANDELARIA,2023,2023-07-24,88.86283874511719,16.0,26.118432617187523,33.3348327636719,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55089,GALAPA,2023,2023-07-24,91.3266372680664,13.0,25.765191650390648,30.413781738281276,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55090,JUAN DE ACOSTA,2023,2023-07-24,86.49353790283203,1.0,25.756921386718773,32.43642578125002,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55091,LURUACO,2023,2023-07-24,87.55861155192058,0.5,25.85187513563369,32.336874050564234,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55092,MALAMBO,2023,2023-07-24,89.5432612101237,15.333333333333334,26.21649576822921,31.218113199869837,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55093,MANATÍ,2023,2023-07-24,87.67144775390625,2.0,26.778955078125023,34.34285888671877,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55094,PALMAR DE VARELA,2023,2023-07-24,87.84002685546875,20.0,26.629449462890648,32.41939697265627,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55095,PIOJÓ,2023,2023-07-24,87.29997592502171,0.3333333333333333,25.828757505063663,32.30438187210649,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55096,POLONUEVO,2023,2023-07-24,87.81179809570312,20.0,26.44366861979171,32.06853637695315,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55097,PONEDERA,2023,2023-07-24,89.42073059082031,18.0,26.355096435546898,32.93380126953127,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55098,PUERTO COLOMBIA,2023,2023-07-24,88.85454559326172,13.0,26.780786132812523,30.569604492187523,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55099,REPELÓN,2023,2023-07-24,87.85485924614801,1.0,26.18401941370081,33.03802784107353,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55100,SABANAGRANDE,2023,2023-07-24,86.88008880615234,20.0,26.747277832031276,32.23745117187502,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55101,SABANALARGA,2023,2023-07-24,88.33451843261719,10.5,25.92122802734372,32.43435058593752,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55102,SANTA LUCÍA,2023,2023-07-24,87.9515151977539,11.333333333333334,26.61621500651046,33.72697347005209,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55103,SANTO TOMÁS,2023,2023-07-24,87.81179809570312,20.0,26.44366861979171,32.06853637695315,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55104,SOLEDAD,2023,2023-07-24,90.42305755615234,13.0,26.137017822265648,31.003106689453148,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55105,SUAN,2023,2023-07-24,88.82998657226562,16.0,26.473657226562523,33.29696044921877,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55106,TUBARÁ,2023,2023-07-24,90.57506561279295,3.0,25.7468200683594,30.352166748046898,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55107,USIACURÍ,2023,2023-07-24,87.8477783203125,10.5,25.877475992838583,32.13984578450521,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55109,BARANOA,2023,2023-07-25,87.16344451904297,0.5099999904632568,25.693414306640648,30.946160888671898,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55110,CAMPO DE LA CRUZ,2023,2023-07-25,85.54689025878906,0.6399999856948853,26.516290283203148,32.84243164062502,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55111,CANDELARIA,2023,2023-07-25,87.1156005859375,0.6399999856948853,26.042779541015648,32.6678405761719,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55112,GALAPA,2023,2023-07-25,90.8997573852539,0.0,25.677758789062523,29.605828857421898,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55113,JUAN DE ACOSTA,2023,2023-07-25,83.36223602294922,0.1599999964237213,25.585107421875023,31.780786132812523,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55114,LURUACO,2023,2023-07-25,85.13508690728082,0.2766666544808281,25.659505886501734,31.67123141818581,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55115,MALAMBO,2023,2023-07-25,88.81042989095052,0.1699999968210856,26.073948160807333,30.459436035156276,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55116,MANATÍ,2023,2023-07-25,85.10195922851562,1.75,27.05989990234372,33.60842285156252,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55117,PALMAR DE VARELA,2023,2023-07-25,86.78119659423828,0.5099999904632568,26.3818298339844,31.765222167968773,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55118,PIOJÓ,2023,2023-07-25,84.7131664134838,0.2572222131269949,25.63753209997105,31.64732711226856,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55119,POLONUEVO,2023,2023-07-25,86.47192891438802,0.5099999904632568,26.188928222656276,31.43884684244796,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55120,PONEDERA,2023,2023-07-25,88.26014709472656,0.574999988079071,26.197839355468773,32.26394042968752,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55121,PUERTO COLOMBIA,2023,2023-07-25,88.36671447753906,0.0,26.680688476562523,29.708612060546898,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55122,REPELÓN,2023,2023-07-25,85.54596484148944,0.7872222110077187,26.148277678313093,32.34086620189527,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55123,SABANAGRANDE,2023,2023-07-25,85.47114562988281,0.5099999904632568,26.49154052734372,31.605157470703148,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55124,SABANALARGA,2023,2023-07-25,86.40084838867188,0.3349999785423279,25.72542724609372,31.742944335937523,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55125,SANTA LUCÍA,2023,2023-07-25,85.96473693847656,1.0099999904632568,26.658736165364587,33.02405192057296,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55126,SANTO TOMÁS,2023,2023-07-25,86.47192891438802,0.5099999904632568,26.188928222656276,31.43884684244796,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55127,SOLEDAD,2023,2023-07-25,90.06038665771484,0.0,26.052545166015648,30.16732177734372,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55128,SUAN,2023,2023-07-25,87.245361328125,0.6399999856948853,26.400018310546898,32.62130126953127,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55129,TUBARÁ,2023,2023-07-25,89.93360137939453,0.0,25.5195251464844,29.771905517578148,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55130,USIACURÍ,2023,2023-07-25,85.64217631022136,0.3349999884764353,25.667982991536466,31.489963785807333,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55132,BARANOA,2023,2023-07-26,92.61062622070312,20.290000915527344,24.455133056640648,30.572198486328148,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55133,CAMPO DE LA CRUZ,2023,2023-07-26,90.32463836669922,14.8100004196167,25.531610107421898,31.396386718750023,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55134,CANDELARIA,2023,2023-07-26,91.73905181884766,14.8100004196167,25.1035095214844,31.286645507812523,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55135,GALAPA,2023,2023-07-26,94.256591796875,7.78000020980835,24.6381774902344,29.780908203125023,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55136,JUAN DE ACOSTA,2023,2023-07-26,90.8468780517578,12.260000228881836,24.839074707031276,31.320336914062523,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55137,LURUACO,2023,2023-07-26,91.4485100640191,14.93666754828559,24.792304823133748,31.221287027994837,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55138,MALAMBO,2023,2023-07-26,92.56014760335286,11.950000445048014,24.99497884114584,30.447361246744837,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55139,MANATÍ,2023,2023-07-26,89.543701171875,18.479999542236328,25.801171875000023,31.98177490234372,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55140,PALMAR DE VARELA,2023,2023-07-26,90.52903747558594,20.290000915527344,25.212945556640648,31.359155273437523,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55141,PIOJÓ,2023,2023-07-26,91.344809072989,14.490556222421151,24.779797137225216,31.2002129448785,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55142,POLONUEVO,2023,2023-07-26,91.19194793701172,20.290000915527344,24.983697509765648,31.048059082031276,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55143,PONEDERA,2023,2023-07-26,91.7725601196289,17.55000114440918,25.146752929687523,31.37972412109372,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55144,PUERTO COLOMBIA,2023,2023-07-26,92.1226043701172,7.78000020980835,25.455621337890648,29.903863525390648,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55145,REPELÓN,2023,2023-07-26,90.91727475766784,16.563889538800275,25.141101526331056,31.495857069227384,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55146,SABANAGRANDE,2023,2023-07-26,90.4361801147461,20.290000915527344,25.283013916015648,31.212823486328148,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55147,SABANALARGA,2023,2023-07-26,91.75961303710938,16.275001525878906,24.8298278808594,31.28450927734372,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55148,SANTA LUCÍA,2023,2023-07-26,90.43677520751952,16.03333346048991,25.60382486979171,31.534051513671898,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55149,SANTO TOMÁS,2023,2023-07-26,91.19194793701172,20.290000915527344,24.983697509765648,31.048059082031276,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55150,SOLEDAD,2023,2023-07-26,92.9876708984375,7.78000020980835,25.063745117187523,30.348352050781276,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55151,SUAN,2023,2023-07-26,91.44198608398438,14.8100004196167,25.478692626953148,31.223992919921898,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55152,TUBARÁ,2023,2023-07-26,93.65967559814452,3.7799999713897705,24.880090332031276,29.923028564453148,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55153,USIACURÍ,2023,2023-07-26,91.73903910319012,16.275000890096027,24.70801188151046,31.059014892578148,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55155,BARANOA,2023,2023-07-27,94.2278289794922,17.81999969482422,23.8603454589844,30.939385986328148,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55156,CAMPO DE LA CRUZ,2023,2023-07-27,89.58092498779297,10.90999984741211,25.081323242187523,32.82583007812502,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55157,CANDELARIA,2023,2023-07-27,91.01873779296876,10.90999984741211,24.674249267578148,32.6508728027344,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55158,GALAPA,2023,2023-07-27,96.53076171875,8.170000076293945,24.235864257812523,30.138818359375023,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55159,JUAN DE ACOSTA,2023,2023-07-27,91.0035629272461,5.429999828338623,23.955529785156276,31.659448242187523,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55160,LURUACO,2023,2023-07-27,92.02765740288628,9.559999889797634,24.038378228081623,31.585354953342065,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55161,MALAMBO,2023,2023-07-27,94.4758021036784,11.386666615804035,24.53925984700521,30.818526204427087,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55162,MANATÍ,2023,2023-07-27,89.68341064453125,8.789999961853027,25.113000488281276,32.96135864257815,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55163,PALMAR DE VARELA,2023,2023-07-27,91.6588897705078,17.81999969482422,24.650567626953148,31.757714843750023,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55164,PIOJÓ,2023,2023-07-27,91.86964020905673,8.871666519730178,23.99592601634845,31.556221969039427,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55165,POLONUEVO,2023,2023-07-27,92.60245005289714,17.81999969482422,24.404219563802087,31.431787109375023,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55166,PONEDERA,2023,2023-07-27,92.01541900634766,14.364999771118164,24.653131103515648,32.25081787109372,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55167,PUERTO COLOMBIA,2023,2023-07-27,94.65753936767578,8.170000076293945,24.983483886718773,30.2934509277344,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55168,REPELÓN,2023,2023-07-27,91.40425901059751,9.991666617216888,24.439037859881356,32.07315583405676,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55169,SABANAGRANDE,2023,2023-07-27,91.9206314086914,17.81999969482422,24.701745605468773,31.598260498046898,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55170,SABANALARGA,2023,2023-07-27,92.501708984375,11.625,24.165734863281276,31.672753906250023,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55171,SANTA LUCÍA,2023,2023-07-27,90.01570129394531,10.203333218892416,25.084100341796898,32.7984558105469,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55172,SANTO TOMÁS,2023,2023-07-27,92.60245005289714,17.81999969482422,24.404219563802087,31.431787109375023,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55173,SOLEDAD,2023,2023-07-27,94.97601318359376,8.170000076293945,24.6801696777344,30.7184997558594,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55174,SUAN,2023,2023-07-27,90.78276824951172,10.90999984741211,25.057977294921898,32.60817871093752,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55175,TUBARÁ,2023,2023-07-27,93.4477310180664,1.25,24.415002441406276,30.354669189453148,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55176,USIACURÍ,2023,2023-07-27,92.57770029703777,11.62499984105428,23.993870035807333,31.423862711588583,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55178,BARANOA,2023,2023-07-28,93.96456909179688,7.110000133514404,24.542901611328148,31.852441406250023,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55179,CAMPO DE LA CRUZ,2023,2023-07-28,89.91246795654297,0.5899999737739563,25.876062011718773,33.38039550781252,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55180,CANDELARIA,2023,2023-07-28,91.34011840820312,0.5899999737739563,25.432336425781276,33.18074951171877,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55181,GALAPA,2023,2023-07-28,93.41014862060548,6.510000228881836,24.916955566406276,30.610803222656276,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55182,JUAN DE ACOSTA,2023,2023-07-28,90.66712951660156,1.5399999618530271,24.803918457031276,31.943444824218773,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55183,LURUACO,2023,2023-07-28,91.74041408962675,3.3966665797763405,24.796224636501734,32.10415039062502,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55184,MALAMBO,2023,2023-07-28,92.45694224039714,6.710000197092692,25.203281656901083,31.457747395833337,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55185,MANATÍ,2023,2023-07-28,89.99879455566406,4.710000038146973,26.21956787109372,32.64425048828127,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55186,PALMAR DE VARELA,2023,2023-07-28,91.48301696777344,7.110000133514404,25.292596435546898,32.74602661132815,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55187,PIOJÓ,2023,2023-07-28,91.56799881546586,3.0872221699467417,24.777678991247114,32.02960611979171,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55188,POLONUEVO,2023,2023-07-28,92.37718709309895,7.110000133514404,25.06732584635421,32.38487141927084,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55189,PONEDERA,2023,2023-07-28,92.06366729736328,3.850000143051148,25.358178710937523,33.02947387695315,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55190,PUERTO COLOMBIA,2023,2023-07-28,91.14842987060548,6.510000228881836,25.789117431640648,30.799401855468773,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55191,REPELÓN,2023,2023-07-28,91.3322895191334,4.143888809062816,25.289218026620404,32.35872802734372,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55192,SABANAGRANDE,2023,2023-07-28,91.68397521972656,7.110000133514404,25.366479492187523,32.5561462402344,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55193,SABANALARGA,2023,2023-07-28,92.25765991210938,4.324999809265137,24.851861572265648,32.32778320312502,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55194,SANTA LUCÍA,2023,2023-07-28,90.32916259765624,1.9633333285649617,25.96609903971364,33.05632934570315,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55195,SANTO TOMÁS,2023,2023-07-28,92.37718709309895,7.110000133514404,25.06732584635421,32.38487141927084,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55196,SOLEDAD,2023,2023-07-28,92.27670288085938,6.510000228881836,25.3264099121094,31.2062927246094,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55197,SUAN,2023,2023-07-28,91.07622528076172,0.5899999737739563,25.802667236328148,33.14434204101565,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55198,TUBARÁ,2023,2023-07-28,93.29620361328124,0.2800000011920929,25.08870849609372,30.693872070312523,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55199,USIACURÍ,2023,2023-07-28,92.29645284016928,4.324999968210856,24.732893880208337,32.04122314453127,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55201,BARANOA,2023,2023-07-29,90.47293090820312,0.8999999761581421,25.283959960937523,32.40883789062502,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55202,CAMPO DE LA CRUZ,2023,2023-07-29,88.18515014648438,0.8399999737739563,26.230981445312523,34.07351074218752,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55203,CANDELARIA,2023,2023-07-29,89.66890716552734,0.8399999737739563,25.7714782714844,33.84249267578127,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55204,GALAPA,2023,2023-07-29,90.8583755493164,0.1599999964237213,25.654229736328148,30.873315429687523,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55205,JUAN DE ACOSTA,2023,2023-07-29,87.61783599853516,0.3499999940395355,25.384149169921898,32.92928466796877,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55206,LURUACO,2023,2023-07-29,88.79814317491319,0.5333333280351428,25.400509982638937,32.97856716579861,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55207,MALAMBO,2023,2023-07-29,89.81796773274739,0.4066666563351949,25.92224527994796,31.830336507161466,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55208,MANATÍ,2023,2023-07-29,89.19029235839844,0.0199999995529651,26.477075195312523,34.31704101562502,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55209,PALMAR DE VARELA,2023,2023-07-29,89.10588073730469,0.8999999761581421,25.989312744140648,33.34816894531252,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55210,PIOJÓ,2023,2023-07-29,88.54427309389467,0.5027777707135236,25.38534387659149,32.91466222692418,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55211,POLONUEVO,2023,2023-07-29,89.365234375,0.8999999761581421,25.7868591308594,32.96565144856771,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
55212,PONEDERA,2023,2023-07-29,90.34466552734376,0.8700000047683716,25.868066406250023,33.66750488281252,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
55213,PUERTO COLOMBIA,2023,2023-07-29,88.25983428955078,0.1599999964237213,26.663354492187523,31.087609863281276,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
55214,REPELÓN,2023,2023-07-29,89.1827296504268,0.3927777758627026,25.774531159577577,33.48863005461516,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
55215,SABANAGRANDE,2023,2023-07-29,88.51689147949219,0.8999999761581421,26.087304687500023,33.13994750976565,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
55216,SABANALARGA,2023,2023-07-29,89.55975341796875,0.625,25.446008300781276,33.1702819824219,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
55217,SANTA LUCÍA,2023,2023-07-29,88.97781372070312,0.566666649033626,26.281406656901083,34.06867879231771,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
55218,SANTO TOMÁS,2023,2023-07-29,89.365234375,0.8999999761581421,25.7868591308594,32.96565144856771,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
55219,SOLEDAD,2023,2023-07-29,90.0786361694336,0.1599999964237213,26.025201416015648,31.477746582031276,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
55220,SUAN,2023,2023-07-29,89.55799865722656,0.8399999737739563,26.136163330078148,33.81548461914065,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
55221,TUBARÁ,2023,2023-07-29,89.6269760131836,0.3000000119209289,25.780877685546898,31.109918212890648,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
55222,USIACURÍ,2023,2023-07-29,89.21684010823567,0.6249999900658926,25.37137247721364,32.83613484700521,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
55224,BARANOA,2023,2023-07-30,91.24268341064452,4.78000020980835,25.7236267089844,32.36336669921877,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
55225,CAMPO DE LA CRUZ,2023,2023-07-30,88.03526306152344,1.870000004768372,26.899438476562523,34.33614501953127,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
55226,CANDELARIA,2023,2023-07-30,89.52320861816406,1.870000004768372,26.409844970703148,34.09243164062502,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
55227,GALAPA,2023,2023-07-30,91.88300323486328,2.9100000858306885,25.514337158203148,30.730371093750023,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
55228,JUAN DE ACOSTA,2023,2023-07-30,87.75984191894531,1.409999966621399,25.964318847656276,32.94533691406252,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
55229,LURUACO,2023,2023-07-30,89.1181174384223,2.533333354526096,25.910367160373312,32.97398952907986,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
55230,MALAMBO,2023,2023-07-30,90.69881693522136,3.5333334604899087,25.973199462890648,31.717553710937523,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
55231,MANATÍ,2023,2023-07-30,88.335205078125,2.619999885559082,27.101953125000023,33.61934814453127,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
55232,PALMAR DE VARELA,2023,2023-07-30,89.65505981445312,4.78000020980835,26.401971435546898,33.29952392578127,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
55233,PIOJÓ,2023,2023-07-30,88.84240609628182,2.346111129831385,25.912789351851927,32.91355342158562,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
55234,POLONUEVO,2023,2023-07-30,90.04270426432292,4.78000020980835,26.21333211263021,32.91842041015627,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
