municipio,periodo_global,REM
SABANALARGA,52,0.672639761430115
SABANALARGA,53,0.990883252331425
SABANALARGA,54,0.508452712436471
SABANALARGA,55,0.598680572015486
SABANALARGA,56,1.22692778699534
SABANALARGA,57,0.899596363788464
SABANALARGA,58,1.24124792604883
SABANALARGA,59,1.94260798654612
SABANALARGA,60,1.56690225764399
SABANALARGA,61,1.6725560102937
SABANALARGA,62,0.914199614692325
SABANALARGA,63,1.0753331632951
SABANALARGA,64,0.57035141783753
SABANALARGA,65,0.469057630414863
SABANALARGA,66,0.368837036217632
SABANALARGA,67,0.367650563004335
SABANALARGA,68,0.323700518719938
SABANALARGA,69,0.969817636061773
SABANALARGA,70,0.316917151332007
SABANALARGA,71,0.432030716514215
SABANALARGA,72,0.103148355914272
SABANALARGA,73,0.290856283101953
SABANALARGA,74,0.352921453603766
SABANALARGA,75,0.250407748712058
SABANALARGA,76,0.48353485978904
SABANALARGA,77,0.192635763384279
SABANALARGA,78,0.381990390334531
SANTA LUCÍA,17,1.56841779494829
SANTA LUCÍA,26,0.379802739733967
SANTA LUCÍA,27,0.173747174076865
SANTA LUCÍA,31,7.06182880387526
SANTA LUCÍA,32,8.00907918381543
SANTA LUCÍA,33,6.13731088052867
SANTA LUCÍA,34,10.0158089386123
SANTA LUCÍA,35,5.51749612088548
SANTA LUCÍA,36,1.22108757858569
SANTA LUCÍA,49,0.312642791172467
SANTA LUCÍA,50,0.402865988459233
SANTA LUCÍA,51,0.103086488079944
SANTA LUCÍA,52,0.290470240087
SANTA LUCÍA,53,0.750384227884037
SANTA LUCÍA,54,1.76479075887358
SANTA LUCÍA,55,0.66494817089892
SANTA LUCÍA,56,0.973382642148067
SANTA LUCÍA,65,0.104195468491828
SANTA LUCÍA,66,0.144495198075419
SANTA LUCÍA,70,0.869085841198904
SANTO TOMÁS,1,0.47440049603408
SANTO TOMÁS,3,0.924532646129832
SANTO TOMÁS,5,0.87952183084882
SANTO TOMÁS,6,0.757303129817036
SANTO TOMÁS,11,0.197016272565891
SANTO TOMÁS,12,0.148334587509425
SANTO TOMÁS,18,0.682972154395192
SANTO TOMÁS,19,0.691632852232994
SANTO TOMÁS,20,0.688678458710223
SANTO TOMÁS,21,0.547299954761519
SANTO TOMÁS,22,0.28103412077641
SANTO TOMÁS,24,0.408152837929116
SANTO TOMÁS,25,0.133184054082492
SANTO TOMÁS,26,0.101945696007169
SANTO TOMÁS,27,0.0930033666377064
SANTO TOMÁS,28,0.318192904624319
SANTO TOMÁS,29,0.392586747991986
SANTO TOMÁS,30,0.995749876722944
SANTO TOMÁS,34,1.34031525381656
SANTO TOMÁS,37,1.28344474192805
SANTO TOMÁS,39,0.278734412050979
SANTO TOMÁS,40,0.883449562279295
SANTO TOMÁS,48,0.119990395885681
SANTO TOMÁS,49,0.0836447105431497
SANTO TOMÁS,50,0.0718553995034402
SANTO TOMÁS,51,0.220638753230684
SANTO TOMÁS,52,0.155425295829536
SANTO TOMÁS,53,0.133428473054512
SANTO TOMÁS,54,0.18828221127292
SANTO TOMÁS,55,0.354710356933879
SANTO TOMÁS,56,1.03848365794533
SANTO TOMÁS,60,0.100909669397308
SANTO TOMÁS,61,0.241699369733119
SANTO TOMÁS,62,0.112844007442566
SANTO TOMÁS,63,0.303390829453617
SANTO TOMÁS,64,0.0675851412107162
SANTO TOMÁS,65,0.111164188239409
SANTO TOMÁS,66,0.23104486863828
SANTO TOMÁS,70,1.85286733113797
SANTO TOMÁS,71,0.631470715069241
SANTO TOMÁS,73,0.170050154354456
SANTO TOMÁS,74,0.257920969680767
SANTO TOMÁS,75,0.488005919004695
SANTO TOMÁS,76,0.706750913767132
SANTO TOMÁS,77,1.12625180203526
SANTO TOMÁS,78,0.372220053981876
SOLEDAD,1,1.54696858892717
SOLEDAD,2,1.49997336231426
SOLEDAD,3,1.14196997447866
SOLEDAD,4,0.867907229443195
SOLEDAD,5,0.82564365949493
SOLEDAD,6,0.411580568147577
SOLEDAD,7,0.51685795438347
SOLEDAD,8,0.734788474847217
SOLEDAD,9,0.810781047025191
SOLEDAD,10,0.58543843551101
SOLEDAD,11,0.496437637047603
SOLEDAD,12,0.615622011791971
SOLEDAD,13,0.576676966343172
SOLEDAD,14,0.629519678187066
SOLEDAD,15,0.726466335947375
SOLEDAD,16,0.327609661049103
SOLEDAD,17,0.374208638997304
SOLEDAD,18,0.269812288487411
SOLEDAD,19,0.478159061892939
SOLEDAD,20,0.459112385117176
SOLEDAD,21,0.432428327664486
SOLEDAD,22,0.263682552219259
SOLEDAD,23,0.432617545765757
SOLEDAD,24,0.554273679022592
SOLEDAD,25,0.808958203029445
SOLEDAD,26,0.785348167711378
SOLEDAD,27,0.93124557108683
SOLEDAD,28,0.839679954708295
SOLEDAD,29,0.716484619796184
SOLEDAD,30,0.294693817141041
SOLEDAD,31,0.248602993770625
SOLEDAD,32,0.422924666769721
SOLEDAD,33,0.486127075180179
SOLEDAD,34,0.264445672253538
SOLEDAD,35,0.327774366955279
SOLEDAD,36,0.322401642821553
SOLEDAD,37,0.316531322214106
SOLEDAD,38,0.539771640262819
SOLEDAD,39,0.591192011898023
SOLEDAD,40,0.547680776670525
SOLEDAD,41,0.744295460766076
SOLEDAD,42,0.374628575969011
SOLEDAD,43,0.450126676504623
SOLEDAD,44,0.399976810685862
SOLEDAD,45,0.722098060915937
SOLEDAD,46,0.526290145682378
SOLEDAD,47,0.453140942022655
SOLEDAD,48,0.482022410099987
SOLEDAD,49,0.771590996951723
SOLEDAD,50,1.04058601418674
SOLEDAD,51,1.3678155368738
SOLEDAD,52,1.33738641244208
SOLEDAD,53,1.22725111728436
SOLEDAD,54,1.11060185531573
SOLEDAD,55,0.957491056829716
SOLEDAD,56,0.596986629015025
SOLEDAD,57,0.377451510905842
SOLEDAD,58,0.275718305492262
SOLEDAD,59,0.438703217326664
SOLEDAD,60,0.534694535525519
SOLEDAD,61,0.821583157748609
SOLEDAD,62,1.03791890173363
SOLEDAD,63,1.08815672853199
SOLEDAD,64,1.41219478840794
SOLEDAD,65,1.40867225781021
SOLEDAD,66,1.55839048202468
SOLEDAD,67,1.42006521436484
SOLEDAD,68,1.14313726661615
SOLEDAD,69,0.913300714695873
SOLEDAD,70,1.14249833006353
SOLEDAD,71,1.01713442685288
SOLEDAD,72,0.743707457204777
SOLEDAD,73,0.873076629887392
SOLEDAD,74,0.921764891964261
SOLEDAD,75,0.786050103167851
SOLEDAD,76,0.800431290798151
SOLEDAD,77,0.963739326845815
SOLEDAD,78,1.01173945999709
SUAN,6,1.89322610371115
SUAN,14,0.389928603826835
SUAN,15,0.768712412194194
SUAN,19,1.73473839925257
SUAN,20,1.72732825400873
SUAN,21,0.686362890635336
SUAN,22,3.52441818832796
SUAN,23,0.845123966942149
SUAN,24,0.511860012457178
SUAN,25,1.33619733093417
SUAN,26,0.767093897858641
SUAN,27,2.10304923208856
SUAN,28,1.19919555588593
SUAN,29,0.986379177850293
SUAN,30,5.00366836002604
SUAN,50,0.181114606495519
SUAN,51,0.139032352631774
SUAN,52,0.391756103064578
SUAN,53,1.35098428764074
SUAN,54,5.71916105870554
SUAN,55,6.28512182477968
SUAN,56,2.62870261634981
SUAN,57,5.6215612216893
SUAN,58,6.5154898911353
SUAN,59,2.54925757239132
SUAN,60,2.55431570762053
SUAN,61,0.917716558262387
SUAN,62,0.285640833473074
SUAN,71,3.20745433571365
SUAN,73,0.431871258521601
SUAN,74,2.62013649321278
SUAN,75,1.85906091535128
SUAN,77,2.86030780156384
TUBARÁ,7,0.748592816556619
TUBARÁ,8,1.82439970250744
TUBARÁ,9,1.19928228429803
TUBARÁ,10,1.15189345151341
TUBARÁ,11,0.338360934962669
TUBARÁ,13,0.238637676432013
TUBARÁ,14,0.268294515419322
TUBARÁ,20,0.594253271408097
TUBARÁ,24,0.704381431148939
TUBARÁ,27,0.645068869041214
TUBARÁ,28,2.75872186867334
TUBARÁ,29,0.680742801801663
TUBARÁ,32,2.47793365974389
TUBARÁ,33,5.69647853222856
TUBARÁ,44,2.81746220457637
TUBARÁ,48,0.209592385668984
TUBARÁ,50,0.376538751138194
TUBARÁ,51,0.289049400491443
TUBARÁ,52,0.135744024785352
TUBARÁ,53,0.235372894766888
TUBARÁ,54,0.33213697261088
TUBARÁ,55,0.625722543352601
TUBARÁ,56,0.915962309779403
TUBARÁ,57,0.783525404381406
TUBARÁ,59,1.52276564527545
TUBARÁ,62,0.199061115523685
TUBARÁ,63,0.936587658121806
TUBARÁ,64,1.07300480693851
TUBARÁ,65,0.0980489253205767
TUBARÁ,67,0.239342999632056
TUBARÁ,69,1.01017252997753
TUBARÁ,72,0.537202210923218
TUBARÁ,77,0.501628732109523
USIACURÍ,1,0.577320756979407
USIACURÍ,6,1.84319712910856
USIACURÍ,7,4.24355233031166
USIACURÍ,8,4.30916037718093
USIACURÍ,11,0.959034272230867
USIACURÍ,12,1.08309291912314
USIACURÍ,13,0.676383372593207
USIACURÍ,15,1.48674313532195
USIACURÍ,20,0.835193169564164
USIACURÍ,22,2.04494078580457
USIACURÍ,25,0.323037292244872
USIACURÍ,28,0.38490807485296
USIACURÍ,36,1.58133637250821
USIACURÍ,52,0.374631860212244
USIACURÍ,53,0.320693707123494
USIACURÍ,57,2.13509433025724
USIACURÍ,59,0.34579269088973
USIACURÍ,63,0.36459807857129
USIACURÍ,64,0.162440062343174
USIACURÍ,65,0.267181770200618
USIACURÍ,66,0.184721112245318
USIACURÍ,69,2.71994495936521
USIACURÍ,70,5.55515011437011
USIACURÍ,71,10.6021200299049
USIACURÍ,72,33.2682678009845
USIACURÍ,73,25.2877495756805
USIACURÍ,74,14.228396234644
USIACURÍ,75,16.9720598221375
USIACURÍ,76,20.3417862646002
USIACURÍ,77,7.42864585490586
USIACURÍ,78,1.78554674968841
