municipio,año,fecha,precipitacion
SUAN,2018,2018-01-07,0.949999988079071
TUBARÁ,2018,2018-01-07,0.05000000074505806
USIACURÍ,2018,2018-01-07,0.895000030597051
BARRANQUILLA,2018,2018-01-08,0.3199999928474426
BARANOA,2018,2018-01-08,0.8799999952316284
CAMPO DE LA CRUZ,2018,2018-01-08,0.5799999833106995
CANDELARIA,2018,2018-01-08,0.5799999833106995
GALAPA,2018,2018-01-08,0.3199999928474426
JUAN DE ACOSTA,2018,2018-01-08,0.23999999463558197
LURUACO,2018,2018-01-08,-4999.3798828125
MALAMBO,2018,2018-01-08,0.5066666603088379
MANATÍ,2018,2018-01-08,0.6200000047683716
PALMAR DE VARELA,2018,2018-01-08,0.8799999952316284
PIOJÓ,2018,2018-01-08,-6665.919921875
POLONUEVO,2018,2018-01-08,0.8799999952316284
PONEDERA,2018,2018-01-08,0.7300000190734863
PUERTO COLOMBIA,2018,2018-01-08,0.3199999928474426
REPELÓN,2018,2018-01-08,-4999.18994140625
SABANAGRANDE,2018,2018-01-08,0.8799999952316284
SABANALARGA,2018,2018-01-08,0.5600000023841858
SANTA LUCÍA,2018,2018-01-08,0.5933333237965902
SANTO TOMÁS,2018,2018-01-08,0.8799999952316284
SOLEDAD,2018,2018-01-08,0.3199999928474426
SUAN,2018,2018-01-08,0.5799999833106995
TUBARÁ,2018,2018-01-08,0.0
USIACURÍ,2018,2018-01-08,0.559999997417132
BARRANQUILLA,2018,2018-01-09,1.4800000190734863
BARANOA,2018,2018-01-09,2.6700000762939453
CAMPO DE LA CRUZ,2018,2018-01-09,2.0
CANDELARIA,2018,2018-01-09,2.0
GALAPA,2018,2018-01-09,1.4800000190734863
JUAN DE ACOSTA,2018,2018-01-09,5.0
LURUACO,2018,2018-01-09,-4997.0
MALAMBO,2018,2018-01-09,1.8766667048136394
MANATÍ,2018,2018-01-09,6.510000228881836
PALMAR DE VARELA,2018,2018-01-09,2.6700000762939453
PIOJÓ,2018,2018-01-09,-6664.333333333333
POLONUEVO,2018,2018-01-09,2.6700000762939453
PONEDERA,2018,2018-01-09,2.3350000381469727
PUERTO COLOMBIA,2018,2018-01-09,1.4800000190734863
REPELÓN,2018,2018-01-09,-4996.2451171875
SABANAGRANDE,2018,2018-01-09,2.6700000762939453
SABANALARGA,2018,2018-01-09,3.8350000381469727
SANTA LUCÍA,2018,2018-01-09,3.503333409627279
SANTO TOMÁS,2018,2018-01-09,2.6700000762939453
SOLEDAD,2018,2018-01-09,1.4800000190734863
SUAN,2018,2018-01-09,2.0
TUBARÁ,2018,2018-01-09,1.8300000429153442
USIACURÍ,2018,2018-01-09,3.8350000381469727
BARRANQUILLA,2018,2018-01-10,0.8600000143051147
BARANOA,2018,2018-01-10,2.630000114440918
CAMPO DE LA CRUZ,2018,2018-01-10,2.2799999713897705
CANDELARIA,2018,2018-01-10,2.2799999713897705
GALAPA,2018,2018-01-10,0.8600000143051147
JUAN DE ACOSTA,2018,2018-01-10,1.7000000476837158
LURUACO,2018,2018-01-10,-4998.64990234375
MALAMBO,2018,2018-01-10,1.4500000476837158
MANATÍ,2018,2018-01-10,2.859999895095825
PALMAR DE VARELA,2018,2018-01-10,2.630000114440918
PIOJÓ,2018,2018-01-10,-6665.43359375
POLONUEVO,2018,2018-01-10,2.630000114440918
PONEDERA,2018,2018-01-10,2.4549999237060547
PUERTO COLOMBIA,2018,2018-01-10,0.8600000143051147
REPELÓN,2018,2018-01-10,-4998.06982421875
SABANAGRANDE,2018,2018-01-10,2.630000114440918
SABANALARGA,2018,2018-01-10,2.1649999618530273
SANTA LUCÍA,2018,2018-01-10,2.4733332792917886
SANTO TOMÁS,2018,2018-01-10,2.630000114440918
SOLEDAD,2018,2018-01-10,0.8600000143051147
SUAN,2018,2018-01-10,2.2799999713897705
TUBARÁ,2018,2018-01-10,0.6499999761581421
USIACURÍ,2018,2018-01-10,2.165000041325887
BARRANQUILLA,2018,2018-01-11,0.4000000059604645
BARANOA,2018,2018-01-11,1.100000023841858
CAMPO DE LA CRUZ,2018,2018-01-11,0.7300000190734863
CANDELARIA,2018,2018-01-11,0.7300000190734863
GALAPA,2018,2018-01-11,0.4000000059604645
JUAN DE ACOSTA,2018,2018-01-11,0.699999988079071
LURUACO,2018,2018-01-11,-4999.14990234375
MALAMBO,2018,2018-01-11,0.6333333452542623
MANATÍ,2018,2018-01-11,1.7200000286102295
PALMAR DE VARELA,2018,2018-01-11,1.100000023841858
PIOJÓ,2018,2018-01-11,-6665.766927083333
POLONUEVO,2018,2018-01-11,1.100000023841858
PONEDERA,2018,2018-01-11,0.9150000214576721
PUERTO COLOMBIA,2018,2018-01-11,0.4000000059604645
REPELÓN,2018,2018-01-11,-4998.64013671875
SABANAGRANDE,2018,2018-01-11,1.100000023841858
SABANALARGA,2018,2018-01-11,0.8999999761581421
SANTA LUCÍA,2018,2018-01-11,1.0600000222524006
SANTO TOMÁS,2018,2018-01-11,1.100000023841858
SOLEDAD,2018,2018-01-11,0.4000000059604645
SUAN,2018,2018-01-11,0.7300000190734863
TUBARÁ,2018,2018-01-11,0.05000000074505806
USIACURÍ,2018,2018-01-11,0.899999996026357
BARRANQUILLA,2018,2018-01-12,0.5400000214576721
BARANOA,2018,2018-01-12,1.0700000524520874
CAMPO DE LA CRUZ,2018,2018-01-12,1.0800000429153442
CANDELARIA,2018,2018-01-12,1.0800000429153442
GALAPA,2018,2018-01-12,0.5400000214576721
JUAN DE ACOSTA,2018,2018-01-12,0.38999998569488525
LURUACO,2018,2018-01-12,-4999.30517578125
MALAMBO,2018,2018-01-12,0.7166666984558105
MANATÍ,2018,2018-01-12,1.5
PALMAR DE VARELA,2018,2018-01-12,1.0700000524520874
PIOJÓ,2018,2018-01-12,-6665.869791666667
POLONUEVO,2018,2018-01-12,1.0700000524520874
PONEDERA,2018,2018-01-12,1.0750000476837158
PUERTO COLOMBIA,2018,2018-01-12,0.5400000214576721
REPELÓN,2018,2018-01-12,-4998.75
SABANAGRANDE,2018,2018-01-12,1.0700000524520874
SABANALARGA,2018,2018-01-12,0.7300000190734863
SANTA LUCÍA,2018,2018-01-12,1.2200000286102295
SANTO TOMÁS,2018,2018-01-12,1.0700000524520874
SOLEDAD,2018,2018-01-12,0.5400000214576721
SUAN,2018,2018-01-12,1.0800000429153442
TUBARÁ,2018,2018-01-12,0.05000000074505806
USIACURÍ,2018,2018-01-12,0.7300000190734863
BARRANQUILLA,2018,2018-01-13,1.0800000429153442
BARANOA,2018,2018-01-13,4.079999923706055
CAMPO DE LA CRUZ,2018,2018-01-13,3.25
CANDELARIA,2018,2018-01-13,3.25
GALAPA,2018,2018-01-13,1.0800000429153442
JUAN DE ACOSTA,2018,2018-01-13,2.5299999713897705
LURUACO,2018,2018-01-13,-4998.23486328125
MALAMBO,2018,2018-01-13,2.0800000031789145
MANATÍ,2018,2018-01-13,3.0
PALMAR DE VARELA,2018,2018-01-13,4.079999923706055
PIOJÓ,2018,2018-01-13,-6665.156901041667
POLONUEVO,2018,2018-01-13,4.079999923706055
PONEDERA,2018,2018-01-13,3.6649999618530273
PUERTO COLOMBIA,2018,2018-01-13,1.0800000429153442
REPELÓN,2018,2018-01-13,-4998.0
SABANAGRANDE,2018,2018-01-13,4.079999923706055
SABANALARGA,2018,2018-01-13,3.304999828338623
SANTA LUCÍA,2018,2018-01-13,3.1666666666666665
SANTO TOMÁS,2018,2018-01-13,4.079999923706055
SOLEDAD,2018,2018-01-13,1.0800000429153442
SUAN,2018,2018-01-13,3.25
TUBARÁ,2018,2018-01-13,1.9199999570846558
USIACURÍ,2018,2018-01-13,3.304999907811483
BARRANQUILLA,2018,2018-01-14,1.3600000143051147
BARANOA,2018,2018-01-14,12.729999542236328
CAMPO DE LA CRUZ,2018,2018-01-14,13.579999923706055
CANDELARIA,2018,2018-01-14,13.579999923706055
GALAPA,2018,2018-01-14,1.3600000143051147
JUAN DE ACOSTA,2018,2018-01-14,4.0
LURUACO,2018,2018-01-14,-4997.5
MALAMBO,2018,2018-01-14,5.1499998569488525
MANATÍ,2018,2018-01-14,6.920000076293945
PALMAR DE VARELA,2018,2018-01-14,12.729999542236328
PIOJÓ,2018,2018-01-14,-6664.666666666667
POLONUEVO,2018,2018-01-14,12.729999542236328
PONEDERA,2018,2018-01-14,13.154999732971191
PUERTO COLOMBIA,2018,2018-01-14,1.3600000143051147
REPELÓN,2018,2018-01-14,-4996.0400390625
SABANAGRANDE,2018,2018-01-14,12.729999542236328
SABANALARGA,2018,2018-01-14,8.364999771118164
SANTA LUCÍA,2018,2018-01-14,11.359999974568685
SANTO TOMÁS,2018,2018-01-14,12.729999542236328
SOLEDAD,2018,2018-01-14,1.3600000143051147
SUAN,2018,2018-01-14,13.579999923706055
TUBARÁ,2018,2018-01-14,0.9100000262260437
USIACURÍ,2018,2018-01-14,8.364999771118164
BARRANQUILLA,2018,2018-01-15,0.029999999329447746
BARANOA,2018,2018-01-15,0.5899999737739563
CAMPO DE LA CRUZ,2018,2018-01-15,1.1299999952316284
CANDELARIA,2018,2018-01-15,1.1299999952316284
GALAPA,2018,2018-01-15,0.029999999329447746
JUAN DE ACOSTA,2018,2018-01-15,0.5600000023841858
LURUACO,2018,2018-01-15,-4999.22021484375
MALAMBO,2018,2018-01-15,0.21666665747761726
MANATÍ,2018,2018-01-15,2.2100000381469727
PALMAR DE VARELA,2018,2018-01-15,0.5899999737739563
PIOJÓ,2018,2018-01-15,-6665.813151041667
POLONUEVO,2018,2018-01-15,0.5899999737739563
PONEDERA,2018,2018-01-15,0.8600000143051147
PUERTO COLOMBIA,2018,2018-01-15,0.029999999329447746
REPELÓN,2018,2018-01-15,-4998.39501953125
SABANAGRANDE,2018,2018-01-15,0.5899999737739563
SABANALARGA,2018,2018-01-15,0.574999988079071
SANTA LUCÍA,2018,2018-01-15,1.4900000095367432
SANTO TOMÁS,2018,2018-01-15,0.5899999737739563
SOLEDAD,2018,2018-01-15,0.029999999329447746
SUAN,2018,2018-01-15,1.1299999952316284
TUBARÁ,2018,2018-01-15,0.05999999865889549
USIACURÍ,2018,2018-01-15,0.574999988079071
BARRANQUILLA,2018,2018-01-16,0.0
BARANOA,2018,2018-01-16,0.12999999523162842
CAMPO DE LA CRUZ,2018,2018-01-16,0.15000000596046448
CANDELARIA,2018,2018-01-16,0.15000000596046448
GALAPA,2018,2018-01-16,0.0
JUAN DE ACOSTA,2018,2018-01-16,0.3100000023841858
LURUACO,2018,2018-01-16,-4999.34521484375
MALAMBO,2018,2018-01-16,0.04333333174387614
MANATÍ,2018,2018-01-16,0.5600000023841858
PALMAR DE VARELA,2018,2018-01-16,0.12999999523162842
PIOJÓ,2018,2018-01-16,-6665.896484375
POLONUEVO,2018,2018-01-16,0.12999999523162842
PONEDERA,2018,2018-01-16,0.14000000059604645
PUERTO COLOMBIA,2018,2018-01-16,0.0
REPELÓN,2018,2018-01-16,-4999.22021484375
SABANAGRANDE,2018,2018-01-16,0.12999999523162842
SABANALARGA,2018,2018-01-16,0.2199999988079071
SANTA LUCÍA,2018,2018-01-16,0.28666667143503827
SANTO TOMÁS,2018,2018-01-16,0.12999999523162842
SOLEDAD,2018,2018-01-16,0.0
SUAN,2018,2018-01-16,0.15000000596046448
TUBARÁ,2018,2018-01-16,0.1599999964237213
USIACURÍ,2018,2018-01-16,0.2199999988079071
BARRANQUILLA,2018,2018-01-17,0.05999999865889549
BARANOA,2018,2018-01-17,2.119999885559082
CAMPO DE LA CRUZ,2018,2018-01-17,2.390000104904175
CANDELARIA,2018,2018-01-17,2.390000104904175
GALAPA,2018,2018-01-17,0.05999999865889549
JUAN DE ACOSTA,2018,2018-01-17,0.9700000286102295
LURUACO,2018,2018-01-17,-4999.01513671875
MALAMBO,2018,2018-01-17,0.7466666276256243
MANATÍ,2018,2018-01-17,3.0399999618530273
PALMAR DE VARELA,2018,2018-01-17,2.119999885559082
PIOJÓ,2018,2018-01-17,-6665.676432291667
POLONUEVO,2018,2018-01-17,2.119999885559082
PONEDERA,2018,2018-01-17,2.255000114440918
PUERTO COLOMBIA,2018,2018-01-17,0.05999999865889549
REPELÓN,2018,2018-01-17,-4997.97998046875
SABANAGRANDE,2018,2018-01-17,2.119999885559082
SABANALARGA,2018,2018-01-17,1.5449999570846558
SANTA LUCÍA,2018,2018-01-17,2.6066667238871255
SANTO TOMÁS,2018,2018-01-17,2.119999885559082
SOLEDAD,2018,2018-01-17,0.05999999865889549
SUAN,2018,2018-01-17,2.390000104904175
TUBARÁ,2018,2018-01-17,0.46000000834465027
USIACURÍ,2018,2018-01-17,1.5449999570846558
BARRANQUILLA,2018,2018-01-18,0.25
BARANOA,2018,2018-01-18,3.640000104904175
CAMPO DE LA CRUZ,2018,2018-01-18,4.019999980926514
CANDELARIA,2018,2018-01-18,4.019999980926514
GALAPA,2018,2018-01-18,0.25
JUAN DE ACOSTA,2018,2018-01-18,2.700000047683716
LURUACO,2018,2018-01-18,-4998.14990234375
MALAMBO,2018,2018-01-18,1.3800000349680583
MANATÍ,2018,2018-01-18,4.480000019073486
PALMAR DE VARELA,2018,2018-01-18,3.640000104904175
PIOJÓ,2018,2018-01-18,-6665.100260416667
POLONUEVO,2018,2018-01-18,3.640000104904175
PONEDERA,2018,2018-01-18,3.8299999237060547
PUERTO COLOMBIA,2018,2018-01-18,0.25
REPELÓN,2018,2018-01-18,-4997.259765625
SABANAGRANDE,2018,2018-01-18,3.640000104904175
SABANALARGA,2018,2018-01-18,3.1700000762939453
SANTA LUCÍA,2018,2018-01-18,4.173333326975505
SANTO TOMÁS,2018,2018-01-18,3.640000104904175
SOLEDAD,2018,2018-01-18,0.25
SUAN,2018,2018-01-18,4.019999980926514
TUBARÁ,2018,2018-01-18,0.30000001192092896
USIACURÍ,2018,2018-01-18,3.1700000762939453
BARRANQUILLA,2018,2018-01-19,0.0
BARANOA,2018,2018-01-19,0.550000011920929
CAMPO DE LA CRUZ,2018,2018-01-19,0.7099999785423279
CANDELARIA,2018,2018-01-19,0.7099999785423279
GALAPA,2018,2018-01-19,0.0
JUAN DE ACOSTA,2018,2018-01-19,2.359999895095825
LURUACO,2018,2018-01-19,-4998.31982421875
MALAMBO,2018,2018-01-19,0.18333333730697632
MANATÍ,2018,2018-01-19,3.369999885559082
PALMAR DE VARELA,2018,2018-01-19,0.550000011920929
PIOJÓ,2018,2018-01-19,-6665.213541666667
POLONUEVO,2018,2018-01-19,0.550000011920929
PONEDERA,2018,2018-01-19,0.6299999952316284
PUERTO COLOMBIA,2018,2018-01-19,0.0
REPELÓN,2018,2018-01-19,-4997.81494140625
SABANAGRANDE,2018,2018-01-19,0.550000011920929
SABANALARGA,2018,2018-01-19,1.4549999237060547
SANTA LUCÍA,2018,2018-01-19,1.5966666142145793
SANTO TOMÁS,2018,2018-01-19,0.550000011920929
SOLEDAD,2018,2018-01-19,0.0
SUAN,2018,2018-01-19,0.7099999785423279
TUBARÁ,2018,2018-01-19,0.33000001311302185
USIACURÍ,2018,2018-01-19,1.4549999435742695
BARRANQUILLA,2018,2018-01-20,0.0
BARANOA,2018,2018-01-20,0.23000000417232513
CAMPO DE LA CRUZ,2018,2018-01-20,0.25
CANDELARIA,2018,2018-01-20,0.25
GALAPA,2018,2018-01-20,0.0
JUAN DE ACOSTA,2018,2018-01-20,0.0
LURUACO,2018,2018-01-20,-4999.5
MALAMBO,2018,2018-01-20,0.07666666805744171
MANATÍ,2018,2018-01-20,0.0
PALMAR DE VARELA,2018,2018-01-20,0.23000000417232513
PIOJÓ,2018,2018-01-20,-6666.0
POLONUEVO,2018,2018-01-20,0.23000000417232513
PONEDERA,2018,2018-01-20,0.24000000953674316
PUERTO COLOMBIA,2018,2018-01-20,0.0
REPELÓN,2018,2018-01-20,-4999.5
SABANAGRANDE,2018,2018-01-20,0.23000000417232513
SABANALARGA,2018,2018-01-20,0.11500000208616257
SANTA LUCÍA,2018,2018-01-20,0.16666666666666666
SANTO TOMÁS,2018,2018-01-20,0.23000000417232513
SOLEDAD,2018,2018-01-20,0.0
SUAN,2018,2018-01-20,0.25
TUBARÁ,2018,2018-01-20,0.0
USIACURÍ,2018,2018-01-20,0.11500000208616257
BARRANQUILLA,2018,2018-01-21,0.0
BARANOA,2018,2018-01-21,0.009999999776482582
CAMPO DE LA CRUZ,2018,2018-01-21,0.009999999776482582
CANDELARIA,2018,2018-01-21,0.009999999776482582
GALAPA,2018,2018-01-21,0.0
JUAN DE ACOSTA,2018,2018-01-21,0.0
LURUACO,2018,2018-01-21,-4999.5
MALAMBO,2018,2018-01-21,0.0033333332588275275
MANATÍ,2018,2018-01-21,0.0
PALMAR DE VARELA,2018,2018-01-21,0.009999999776482582
PIOJÓ,2018,2018-01-21,-6666.0
POLONUEVO,2018,2018-01-21,0.009999999776482582
PONEDERA,2018,2018-01-21,0.009999999776482582
PUERTO COLOMBIA,2018,2018-01-21,0.0
REPELÓN,2018,2018-01-21,-4999.5
SABANAGRANDE,2018,2018-01-21,0.009999999776482582
SABANALARGA,2018,2018-01-21,0.004999999888241291
SANTA LUCÍA,2018,2018-01-21,0.006666666517655055
SANTO TOMÁS,2018,2018-01-21,0.009999999776482582
SOLEDAD,2018,2018-01-21,0.0
SUAN,2018,2018-01-21,0.009999999776482582
TUBARÁ,2018,2018-01-21,0.0
USIACURÍ,2018,2018-01-21,0.004999999888241291
BARRANQUILLA,2018,2018-01-22,0.0
BARANOA,2018,2018-01-22,0.0
CAMPO DE LA CRUZ,2018,2018-01-22,0.0
CANDELARIA,2018,2018-01-22,0.0
GALAPA,2018,2018-01-22,0.0
JUAN DE ACOSTA,2018,2018-01-22,0.0
LURUACO,2018,2018-01-22,-4999.5
MALAMBO,2018,2018-01-22,0.0
MANATÍ,2018,2018-01-22,0.14000000059604645
PALMAR DE VARELA,2018,2018-01-22,0.0
PIOJÓ,2018,2018-01-22,-6666.0
POLONUEVO,2018,2018-01-22,0.0
PONEDERA,2018,2018-01-22,0.0
PUERTO COLOMBIA,2018,2018-01-22,0.0
REPELÓN,2018,2018-01-22,-4999.43017578125
SABANAGRANDE,2018,2018-01-22,0.0
SABANALARGA,2018,2018-01-22,0.0
SANTA LUCÍA,2018,2018-01-22,0.046666666865348816
SANTO TOMÁS,2018,2018-01-22,0.0
SOLEDAD,2018,2018-01-22,0.0
SUAN,2018,2018-01-22,0.0
TUBARÁ,2018,2018-01-22,0.0
USIACURÍ,2018,2018-01-22,0.0
BARRANQUILLA,2018,2018-01-23,0.0
BARANOA,2018,2018-01-23,0.0
CAMPO DE LA CRUZ,2018,2018-01-23,0.0
CANDELARIA,2018,2018-01-23,0.0
GALAPA,2018,2018-01-23,0.0
JUAN DE ACOSTA,2018,2018-01-23,0.009999999776482582
LURUACO,2018,2018-01-23,-4999.4951171875
MALAMBO,2018,2018-01-23,0.0
MANATÍ,2018,2018-01-23,0.009999999776482582
PALMAR DE VARELA,2018,2018-01-23,0.0
PIOJÓ,2018,2018-01-23,-6665.996744791667
POLONUEVO,2018,2018-01-23,0.0
PONEDERA,2018,2018-01-23,0.0
PUERTO COLOMBIA,2018,2018-01-23,0.0
REPELÓN,2018,2018-01-23,-4999.4951171875
SABANAGRANDE,2018,2018-01-23,0.0
SABANALARGA,2018,2018-01-23,0.004999999888241291
SANTA LUCÍA,2018,2018-01-23,0.0033333332588275275
SANTO TOMÁS,2018,2018-01-23,0.0
SOLEDAD,2018,2018-01-23,0.0
SUAN,2018,2018-01-23,0.0
TUBARÁ,2018,2018-01-23,0.0
USIACURÍ,2018,2018-01-23,0.004999999888241291
BARRANQUILLA,2018,2018-01-24,0.0
BARANOA,2018,2018-01-24,0.0
CAMPO DE LA CRUZ,2018,2018-01-24,0.0
CANDELARIA,2018,2018-01-24,0.0
GALAPA,2018,2018-01-24,0.0
JUAN DE ACOSTA,2018,2018-01-24,0.0
LURUACO,2018,2018-01-24,-4999.5
MALAMBO,2018,2018-01-24,0.0
MANATÍ,2018,2018-01-24,0.0
PALMAR DE VARELA,2018,2018-01-24,0.0
PIOJÓ,2018,2018-01-24,-6666.0
POLONUEVO,2018,2018-01-24,0.0
PONEDERA,2018,2018-01-24,0.0
PUERTO COLOMBIA,2018,2018-01-24,0.0
REPELÓN,2018,2018-01-24,-4999.5
SABANAGRANDE,2018,2018-01-24,0.0
SABANALARGA,2018,2018-01-24,0.0
SANTA LUCÍA,2018,2018-01-24,0.0
SANTO TOMÁS,2018,2018-01-24,0.0
SOLEDAD,2018,2018-01-24,0.0
SUAN,2018,2018-01-24,0.0
TUBARÁ,2018,2018-01-24,0.0
USIACURÍ,2018,2018-01-24,0.0
BARRANQUILLA,2018,2018-01-25,0.0
BARANOA,2018,2018-01-25,0.0
CAMPO DE LA CRUZ,2018,2018-01-25,0.0
CANDELARIA,2018,2018-01-25,0.0
GALAPA,2018,2018-01-25,0.0
JUAN DE ACOSTA,2018,2018-01-25,0.0
LURUACO,2018,2018-01-25,-4999.5
MALAMBO,2018,2018-01-25,0.0
MANATÍ,2018,2018-01-25,0.0
PALMAR DE VARELA,2018,2018-01-25,0.0
PIOJÓ,2018,2018-01-25,-6666.0
POLONUEVO,2018,2018-01-25,0.0
PONEDERA,2018,2018-01-25,0.0
PUERTO COLOMBIA,2018,2018-01-25,0.0
REPELÓN,2018,2018-01-25,-4999.5
SABANAGRANDE,2018,2018-01-25,0.0
SABANALARGA,2018,2018-01-25,0.0
SANTA LUCÍA,2018,2018-01-25,0.0
SANTO TOMÁS,2018,2018-01-25,0.0
SOLEDAD,2018,2018-01-25,0.0
SUAN,2018,2018-01-25,0.0
TUBARÁ,2018,2018-01-25,0.0
USIACURÍ,2018,2018-01-25,0.0
BARRANQUILLA,2018,2018-01-26,0.0
BARANOA,2018,2018-01-26,0.0
CAMPO DE LA CRUZ,2018,2018-01-26,0.0
CANDELARIA,2018,2018-01-26,0.0
GALAPA,2018,2018-01-26,0.0
JUAN DE ACOSTA,2018,2018-01-26,0.0
LURUACO,2018,2018-01-26,-4999.5
MALAMBO,2018,2018-01-26,0.0
MANATÍ,2018,2018-01-26,0.0
PALMAR DE VARELA,2018,2018-01-26,0.0
PIOJÓ,2018,2018-01-26,-6666.0
POLONUEVO,2018,2018-01-26,0.0
PONEDERA,2018,2018-01-26,0.0
PUERTO COLOMBIA,2018,2018-01-26,0.0
REPELÓN,2018,2018-01-26,-4999.5
SABANAGRANDE,2018,2018-01-26,0.0
SABANALARGA,2018,2018-01-26,0.0
SANTA LUCÍA,2018,2018-01-26,0.0
SANTO TOMÁS,2018,2018-01-26,0.0
SOLEDAD,2018,2018-01-26,0.0
SUAN,2018,2018-01-26,0.0
TUBARÁ,2018,2018-01-26,0.0
USIACURÍ,2018,2018-01-26,0.0
BARRANQUILLA,2018,2018-01-27,0.0
BARANOA,2018,2018-01-27,0.0
CAMPO DE LA CRUZ,2018,2018-01-27,0.0
CANDELARIA,2018,2018-01-27,0.0
GALAPA,2018,2018-01-27,0.0
JUAN DE ACOSTA,2018,2018-01-27,0.0
LURUACO,2018,2018-01-27,-4999.5
MALAMBO,2018,2018-01-27,0.0
MANATÍ,2018,2018-01-27,0.0
PALMAR DE VARELA,2018,2018-01-27,0.0
PIOJÓ,2018,2018-01-27,-6666.0
POLONUEVO,2018,2018-01-27,0.0
PONEDERA,2018,2018-01-27,0.0
PUERTO COLOMBIA,2018,2018-01-27,0.0
REPELÓN,2018,2018-01-27,-4999.5
SABANAGRANDE,2018,2018-01-27,0.0
SABANALARGA,2018,2018-01-27,0.0
SANTA LUCÍA,2018,2018-01-27,0.0
SANTO TOMÁS,2018,2018-01-27,0.0
SOLEDAD,2018,2018-01-27,0.0
SUAN,2018,2018-01-27,0.0
TUBARÁ,2018,2018-01-27,0.0
USIACURÍ,2018,2018-01-27,0.0
BARRANQUILLA,2018,2018-01-28,0.0
BARANOA,2018,2018-01-28,0.0
CAMPO DE LA CRUZ,2018,2018-01-28,0.0
CANDELARIA,2018,2018-01-28,0.0
GALAPA,2018,2018-01-28,0.0
JUAN DE ACOSTA,2018,2018-01-28,0.0
LURUACO,2018,2018-01-28,-4999.5
MALAMBO,2018,2018-01-28,0.0
MANATÍ,2018,2018-01-28,0.0
PALMAR DE VARELA,2018,2018-01-28,0.0
PIOJÓ,2018,2018-01-28,-6666.0
POLONUEVO,2018,2018-01-28,0.0
PONEDERA,2018,2018-01-28,0.0
PUERTO COLOMBIA,2018,2018-01-28,0.0
REPELÓN,2018,2018-01-28,-4999.5
SABANAGRANDE,2018,2018-01-28,0.0
SABANALARGA,2018,2018-01-28,0.0
SANTA LUCÍA,2018,2018-01-28,0.0
SANTO TOMÁS,2018,2018-01-28,0.0
SOLEDAD,2018,2018-01-28,0.0
SUAN,2018,2018-01-28,0.0
TUBARÁ,2018,2018-01-28,0.0
USIACURÍ,2018,2018-01-28,0.0
BARRANQUILLA,2018,2018-01-29,0.0
BARANOA,2018,2018-01-29,0.0
CAMPO DE LA CRUZ,2018,2018-01-29,0.0
CANDELARIA,2018,2018-01-29,0.0
GALAPA,2018,2018-01-29,0.0
JUAN DE ACOSTA,2018,2018-01-29,0.0
LURUACO,2018,2018-01-29,-4999.5
MALAMBO,2018,2018-01-29,0.0
MANATÍ,2018,2018-01-29,0.0
PALMAR DE VARELA,2018,2018-01-29,0.0
PIOJÓ,2018,2018-01-29,-6666.0
POLONUEVO,2018,2018-01-29,0.0
PONEDERA,2018,2018-01-29,0.0
PUERTO COLOMBIA,2018,2018-01-29,0.0
REPELÓN,2018,2018-01-29,-4999.5
SABANAGRANDE,2018,2018-01-29,0.0
SABANALARGA,2018,2018-01-29,0.0
SANTA LUCÍA,2018,2018-01-29,0.0
SANTO TOMÁS,2018,2018-01-29,0.0
SOLEDAD,2018,2018-01-29,0.0
SUAN,2018,2018-01-29,0.0
TUBARÁ,2018,2018-01-29,0.0
USIACURÍ,2018,2018-01-29,0.0
BARRANQUILLA,2018,2018-01-30,0.0
BARANOA,2018,2018-01-30,0.0
CAMPO DE LA CRUZ,2018,2018-01-30,0.0
CANDELARIA,2018,2018-01-30,0.0
GALAPA,2018,2018-01-30,0.0
JUAN DE ACOSTA,2018,2018-01-30,0.0
LURUACO,2018,2018-01-30,-4999.5
MALAMBO,2018,2018-01-30,0.0
MANATÍ,2018,2018-01-30,0.0
PALMAR DE VARELA,2018,2018-01-30,0.0
PIOJÓ,2018,2018-01-30,-6666.0
POLONUEVO,2018,2018-01-30,0.0
PONEDERA,2018,2018-01-30,0.0
PUERTO COLOMBIA,2018,2018-01-30,0.0
REPELÓN,2018,2018-01-30,-4999.5
SABANAGRANDE,2018,2018-01-30,0.0
SABANALARGA,2018,2018-01-30,0.0
SANTA LUCÍA,2018,2018-01-30,0.0
SANTO TOMÁS,2018,2018-01-30,0.0
SOLEDAD,2018,2018-01-30,0.0
SUAN,2018,2018-01-30,0.0
TUBARÁ,2018,2018-01-30,0.0
USIACURÍ,2018,2018-01-30,0.0
BARRANQUILLA,2018,2018-01-31,0.0
BARANOA,2018,2018-01-31,0.0
CAMPO DE LA CRUZ,2018,2018-01-31,0.0
CANDELARIA,2018,2018-01-31,0.0
GALAPA,2018,2018-01-31,0.0
JUAN DE ACOSTA,2018,2018-01-31,0.0
LURUACO,2018,2018-01-31,-4999.5
MALAMBO,2018,2018-01-31,0.0
MANATÍ,2018,2018-01-31,0.0
PALMAR DE VARELA,2018,2018-01-31,0.0
PIOJÓ,2018,2018-01-31,-6666.0
POLONUEVO,2018,2018-01-31,0.0
PONEDERA,2018,2018-01-31,0.0
PUERTO COLOMBIA,2018,2018-01-31,0.0
REPELÓN,2018,2018-01-31,-4999.5
SABANAGRANDE,2018,2018-01-31,0.0
SABANALARGA,2018,2018-01-31,0.0
SANTA LUCÍA,2018,2018-01-31,0.0
